Count,Modem,Time
93,d3ad100c,54610556
94,d3ad100c,55210663
95,d3ad100c,55810773
96,d3ad100c,56410882
97,d3ad100c,57010991
98,d3ad100c,57611098
99,d3ad100c,58211208
100,d3ad100c,58811315
101,d3ad100c,59411427
102,d3ad100c,60011534
103,d3ad100c,60611644
104,d3ad100c,61211753
105,d3ad100c,61811863
106,d3ad100c,62411970
107,d3ad100c,63012084
108,d3ad100c,63612194
109,d3ad100c,64212304
110,d3ad100c,64812415
111,d3ad100c,65412526
112,d3ad100c,66012638
113,d3ad100c,66612748
114,d3ad100c,67212857
115,d3ad100c,67812968
116,d3ad100c,68413076
117,d3ad100c,69013186
118,d3ad100c,69613297
119,d3ad100c,70213408
120,d3ad100c,70813515
121,d3ad100c,71413627
122,d3ad100c,72013738
123,d3ad100c,72613852
124,d3ad100c,73213962
125,d3ad100c,73814072
126,d3ad100c,74414182
127,d3ad100c,75014292
128,d3ad100c,75614402
129,d3ad100c,76214517
130,d3ad100c,76814625
131,d3ad100c,77414734
132,d3ad100c,78014844
133,d3ad100c,78614955
134,d3ad100c,79215066
135,d3ad100c,79815174
136,d3ad100c,80415285
137,d3ad100c,81015394
138,d3ad100c,81615506
139,d3ad100c,82215617
140,d3ad100c,82815726
141,d3ad100c,83415837
142,d3ad100c,84015946
143,d3ad100c,84616057
144,d3ad100c,85216165
145,d3ad100c,85816277
146,d3ad100c,86416391
147,d3ad100c,87016500
148,d3ad100c,87616611
149,d3ad100c,88216725
150,d3ad100c,88816835
151,d3ad100c,89416945
152,d3ad100c,90017056
153,d3ad100c,90617164
154,d3ad100c,91217273
155,d3ad100c,91817383
156,d3ad100c,92417493
157,d3ad100c,93017602
158,d3ad100c,93617714
159,d3ad100c,94217824
160,d3ad100c,94817933
161,d3ad100c,95418048
162,d3ad100c,96018164
163,d3ad100c,96618275
164,d3ad100c,97218384
165,d3ad100c,97818492
166,d3ad100c,98418599
167,d3ad100c,99018708
168,d3ad100c,99618824
169,d3ad100c,100218938
170,d3ad100c,100819049
171,d3ad100c,101419161
172,d3ad100c,102019271
173,d3ad100c,102619385
174,d3ad100c,103219496
175,d3ad100c,103819606
176,d3ad100c,104419714
177,d3ad100c,105019826
178,d3ad100c,105619935
179,d3ad100c,106220045
180,d3ad100c,106820157
181,d3ad100c,107420267
182,d3ad100c,108020377
183,d3ad100c,108620487
184,d3ad100c,109220597
185,d3ad100c,109820706
186,d3ad100c,110420816
187,d3ad100c,111020925
188,d3ad100c,111621034
189,d3ad100c,112221145
190,d3ad100c,112821257
191,d3ad100c,113421366
192,d3ad100c,114021476
193,d3ad100c,114621588
194,d3ad100c,115221697
195,d3ad100c,115821809
196,d3ad100c,116421916
197,d3ad100c,117022031
198,d3ad100c,117622142
199,d3ad100c,118222256
200,d3ad100c,118822366
201,d3ad100c,119422481
202,d3ad100c,120022592
203,d3ad100c,120622703
204,d3ad100c,121222812
205,d3ad100c,121822923
206,d3ad100c,122423040
207,d3ad100c,123023159
208,d3ad100c,123623270
209,d3ad100c,124223389
210,d3ad100c,124823500
211,d3ad100c,125423613
212,d3ad100c,126023724
213,d3ad100c,126623837
214,d3ad100c,127223945
215,d3ad100c,127824057
216,d3ad100c,128424170
217,d3ad100c,129024281
218,d3ad100c,129624389
219,d3ad100c,130224504
220,d3ad100c,130824614
221,d3ad100c,131424726
222,d3ad100c,132024835
223,d3ad100c,132624947
224,d3ad100c,133225055
225,d3ad100c,133825167
226,d3ad100c,134425280
227,d3ad100c,135025391
228,d3ad100c,135625498
229,d3ad100c,136225609
230,d3ad100c,136825717
231,d3ad100c,137425831
232,d3ad100c,138025940
233,d3ad100c,138626052
234,d3ad100c,139226162
235,d3ad100c,139826275
236,d3ad100c,140426382
237,d3ad100c,141026495
238,d3ad100c,141626603
239,d3ad100c,142226715
240,d3ad100c,142826831
241,d3ad100c,143426942
242,d3ad100c,144027050
243,d3ad100c,144627162
244,d3ad100c,145227273
245,d3ad100c,145827387
246,d3ad100c,146427499
247,d3ad100c,147027611
248,d3ad100c,147627723
249,d3ad100c,148227834
250,d3ad100c,148827943
251,d3ad100c,149428055
252,d3ad100c,150028165
253,d3ad100c,150628275
254,d3ad100c,151228384
255,d3ad100c,151828495
256,d3ad100c,152428605
257,d3ad100c,153028716
258,d3ad100c,153628831
259,d3ad100c,154228945
260,d3ad100c,154829056
261,d3ad100c,155429169
262,d3ad100c,156029284
263,d3ad100c,156629394
264,d3ad100c,157229509
265,d3ad100c,157829620
266,d3ad100c,158429730
267,d3ad100c,159029842
268,d3ad100c,159629952
269,d3ad100c,160230063
270,d3ad100c,160830174
271,d3ad100c,161430285
272,d3ad100c,162030399
273,d3ad100c,162630512
274,d3ad100c,163230622
275,d3ad100c,163830733
276,d3ad100c,164430841
277,d3ad100c,165030952
278,d3ad100c,165631062
279,d3ad100c,166231178
280,d3ad100c,166831289
281,d3ad100c,167431400
282,d3ad100c,168031506
283,d3ad100c,168631618
284,d3ad100c,169231726
285,d3ad100c,169831837
286,d3ad100c,170431946
287,d3ad100c,171032057
288,d3ad100c,171632164
289,d3ad100c,172232276
290,d3ad100c,172832388
291,d3ad100c,173432500
292,d3ad100c,174032612
293,d3ad100c,174632728
294,d3ad100c,175232835
295,d3ad100c,175832946
296,d3ad100c,176433055
297,d3ad100c,177033168
298,d3ad100c,177633282
299,d3ad100c,178233393
300,d3ad100c,178833502
301,d3ad100c,179433616
302,d3ad100c,180033726
303,d3ad100c,180633837
304,d3ad100c,181233945
305,d3ad100c,181834055
306,d3ad100c,182434170
307,d3ad100c,183034281
308,d3ad100c,183634391
309,d3ad100c,184234506
310,d3ad100c,184834614
311,d3ad100c,185434724
312,d3ad100c,186034836
313,d3ad100c,186634946
314,d3ad100c,187235058
315,d3ad100c,187835170
316,d3ad100c,188435285
317,d3ad100c,189035396
318,d3ad100c,189635508
319,d3ad100c,190235619
320,d3ad100c,190835735
321,d3ad100c,191435846
322,d3ad100c,192035957
323,d3ad100c,192636070
324,d3ad100c,193236185
325,d3ad100c,193836296
326,d3ad100c,194436405
