Count,Modem,Time
801,d3ad1008,3780806
802,d3ad1008,3840818
803,d3ad1008,3900830
804,d3ad1008,3960842
805,d3ad1008,4020854
806,d3ad1008,4080866
807,d3ad1008,4140878
808,d3ad1008,4200890
809,d3ad1008,4260902
810,d3ad1008,4320914
811,d3ad1008,4380926
812,d3ad1008,4440938
813,d3ad1008,4500950
814,d3ad1008,4560962
815,d3ad1008,4620974
816,d3ad1008,4680986
817,d3ad1008,4740998
818,d3ad1008,4801010
819,d3ad1008,4861022
820,d3ad1008,4921034
821,d3ad1008,4981046
822,d3ad1008,5041058
823,d3ad1008,5101070
824,d3ad1008,5161082
825,d3ad1008,5221094
826,d3ad1008,5281106
827,d3ad1008,5341118
828,d3ad1008,5401130
829,d3ad1008,5461142
830,d3ad1008,5521154
831,d3ad1008,5581166
832,d3ad1008,5641178
833,d3ad1008,5701190
834,d3ad1008,5761202
835,d3ad1008,5821214
836,d3ad1008,5881226
837,d3ad1008,5941238
838,d3ad1008,6001250
839,d3ad1008,6061262
840,d3ad1008,6121274
841,d3ad1008,6181286
842,d3ad1008,6241298
843,d3ad1008,6301310
844,d3ad1008,6361322
845,d3ad1008,6421334
846,d3ad1008,6481346
847,d3ad1008,6541358
848,d3ad1008,6601370
849,d3ad1008,6661382
850,d3ad1008,6721394
851,d3ad1008,6781406
852,d3ad1008,6841418
853,d3ad1008,6901430
854,d3ad1008,6961442
855,d3ad1008,7021454
856,d3ad1008,7081466
857,d3ad1008,7141478
858,d3ad1008,7201490
859,d3ad1008,7261502
860,d3ad1008,7321514
861,d3ad1008,7381526
862,d3ad1008,7441538
863,d3ad1008,7501550
864,d3ad1008,7561562
865,d3ad1008,7621574
866,d3ad1008,7681586
867,d3ad1008,7741598
868,d3ad1008,7801610
869,d3ad1008,7861622
870,d3ad1008,7921634
871,d3ad1008,7981646
872,d3ad1008,8041658
873,d3ad1008,8101670
874,d3ad1008,8161682
875,d3ad1008,8221694
876,d3ad1008,8281706
877,d3ad1008,8341718
878,d3ad1008,8401730
879,d3ad1008,8461742
880,d3ad1008,8521754
881,d3ad1008,8581766
882,d3ad1008,8641778
883,d3ad1008,8701790
884,d3ad1008,8761802
885,d3ad1008,8821814
886,d3ad1008,8881826
887,d3ad1008,8941838
888,d3ad1008,9001850
889,d3ad1008,9061862
890,d3ad1008,9121874
891,d3ad1008,9181886
892,d3ad1008,9241898
893,d3ad1008,9301910
894,d3ad1008,9361922
895,d3ad1008,9421934
896,d3ad1008,9481946
897,d3ad1008,9541958
898,d3ad1008,9601970
899,d3ad1008,9661982
900,d3ad1008,9721994
901,d3ad1008,9782006
902,d3ad1008,9842018
903,d3ad1008,9902030
904,d3ad1008,9962042
905,d3ad1008,10022054
906,d3ad1008,10082067
907,d3ad1008,10142080
908,d3ad1008,10202093
909,d3ad1008,10262106
910,d3ad1008,10322119
911,d3ad1008,10382132
912,d3ad1008,10442145
913,d3ad1008,10502158
914,d3ad1008,10562171
915,d3ad1008,10622184
916,d3ad1008,10682197
917,d3ad1008,10742210
918,d3ad1008,10802223
919,d3ad1008,10862236
920,d3ad1008,10922249
921,d3ad1008,10982262
922,d3ad1008,11042275
923,d3ad1008,11102288
924,d3ad1008,11162301
925,d3ad1008,11222314
926,d3ad1008,11282327
927,d3ad1008,11342340
928,d3ad1008,11402353
929,d3ad1008,11462366
930,d3ad1008,11522379
931,d3ad1008,11582392
932,d3ad1008,11642405
933,d3ad1008,11702418
934,d3ad1008,11762431
935,d3ad1008,11822444
936,d3ad1008,11882457
937,d3ad1008,11942470
938,d3ad1008,12002483
939,d3ad1008,12062496
940,d3ad1008,12122509
941,d3ad1008,12182522
942,d3ad1008,12242535
943,d3ad1008,12302548
944,d3ad1008,12362561
945,d3ad1008,12422574
946,d3ad1008,12482587
947,d3ad1008,12542600
948,d3ad1008,12602613
949,d3ad1008,12662626
950,d3ad1008,12722639
951,d3ad1008,12782652
952,d3ad1008,12842665
953,d3ad1008,12902678
954,d3ad1008,12962691
955,d3ad1008,13022704
956,d3ad1008,13082717
957,d3ad1008,13142730
958,d3ad1008,13202743
959,d3ad1008,13262756
960,d3ad1008,13322769
961,d3ad1008,13382782
962,d3ad1008,13442795
963,d3ad1008,13502808
964,d3ad1008,13562821
965,d3ad1008,13622834
966,d3ad1008,13682847
967,d3ad1008,13742860
968,d3ad1008,13802873
969,d3ad1008,13862886
970,d3ad1008,13922899
971,d3ad1008,13982912
972,d3ad1008,14042925
973,d3ad1008,14102938
974,d3ad1008,14162951
975,d3ad1008,14222964
976,d3ad1008,14282977
977,d3ad1008,14342990
978,d3ad1008,14403003
979,d3ad1008,14463016
980,d3ad1008,14523029
981,d3ad1008,14583042
982,d3ad1008,14643055
983,d3ad1008,14703068
984,d3ad1008,14763081
985,d3ad1008,14823094
986,d3ad1008,14883107
987,d3ad1008,14943120
988,d3ad1008,15003133
989,d3ad1008,15063146
990,d3ad1008,15123159
991,d3ad1008,15183172
992,d3ad1008,15243185
993,d3ad1008,15303198
994,d3ad1008,15363211
995,d3ad1008,15423224
996,d3ad1008,15483237
997,d3ad1008,15543250
998,d3ad1008,15603263
999,d3ad1008,15663276
1000,d3ad1008,15723289
1001,d3ad1008,15783302
1002,d3ad1008,15843315
1003,d3ad1008,15903328
1004,d3ad1008,15963341
1005,d3ad1008,16023354
1006,d3ad1008,16083367
1007,d3ad1008,16143380
1008,d3ad1008,16203393
1009,d3ad1008,16263406
1010,d3ad1008,16323419
1011,d3ad1008,16383432
1012,d3ad1008,16443445
1013,d3ad1008,16503458
1014,d3ad1008,16563471
1015,d3ad1008,16623484
1016,d3ad1008,16683497
1017,d3ad1008,16743510
1018,d3ad1008,16803523
1019,d3ad1008,16863536
1020,d3ad1008,16923549
1021,d3ad1008,16983562
1022,d3ad1008,17043575
1023,d3ad1008,17103588
1024,d3ad1008,17163601
1025,d3ad1008,17223614
1026,d3ad1008,17283627
1027,d3ad1008,17343640
1028,d3ad1008,17403653
1029,d3ad1008,17463666
1030,d3ad1008,17523679
1031,d3ad1008,17583692
1032,d3ad1008,17643705
1033,d3ad1008,17703718
1034,d3ad1008,17763731
1035,d3ad1008,17823744
1036,d3ad1008,17883757
1037,d3ad1008,17943770
1038,d3ad1008,18003783
1039,d3ad1008,18063796
1040,d3ad1008,18123809
1041,d3ad1008,18183822
1042,d3ad1008,18243835
1043,d3ad1008,18303848
1044,d3ad1008,18363861
1045,d3ad1008,18423874
1046,d3ad1008,18483887
1047,d3ad1008,18543900
1048,d3ad1008,18603913
1049,d3ad1008,18663926
1050,d3ad1008,18723939
1051,d3ad1008,18783952
1052,d3ad1008,18843965
1053,d3ad1008,18903978
1054,d3ad1008,18963991
1055,d3ad1008,19024004
1056,d3ad1008,19084017
1057,d3ad1008,19144030
1058,d3ad1008,19204043
1059,d3ad1008,19264056
1060,d3ad1008,19324069
1061,d3ad1008,19384082
1062,d3ad1008,19444095
1063,d3ad1008,19504108
1064,d3ad1008,19564121
1065,d3ad1008,19624134
1066,d3ad1008,19684147
1067,d3ad1008,19744160
1068,d3ad1008,19804173
1069,d3ad1008,19864186
1070,d3ad1008,19924199
1071,d3ad1008,19984212
1072,d3ad1008,20044225
1073,d3ad1008,20104238
1074,d3ad1008,20164251
1075,d3ad1008,20224264
1076,d3ad1008,20284277
1077,d3ad1008,20344290
1078,d3ad1008,20404303
1079,d3ad1008,20464316
1080,d3ad1008,20524329
1081,d3ad1008,20584342
1082,d3ad1008,20644355
1083,d3ad1008,20704368
1084,d3ad1008,20764381
1085,d3ad1008,20824394
1086,d3ad1008,20884407
1087,d3ad1008,20944420
1088,d3ad1008,21004433
1089,d3ad1008,21064446
1090,d3ad1008,21124459
1091,d3ad1008,21184472
1092,d3ad1008,21244485
1093,d3ad1008,21304498
1094,d3ad1008,21364511
1095,d3ad1008,21424524
1096,d3ad1008,21484537
1097,d3ad1008,21544550
1098,d3ad1008,21604563
1099,d3ad1008,21664576
1100,d3ad1008,21724589
1101,d3ad1008,21784602
1102,d3ad1008,21844615
1103,d3ad1008,21904628
1104,d3ad1008,21964641
1105,d3ad1008,22024654
1106,d3ad1008,22084667
1107,d3ad1008,22144680
1108,d3ad1008,22204693
1109,d3ad1008,22264706
1110,d3ad1008,22324719
1111,d3ad1008,22384732
1112,d3ad1008,22444745
1113,d3ad1008,22504758
1114,d3ad1008,22564771
1115,d3ad1008,22624784
1116,d3ad1008,22684797
1117,d3ad1008,22744810
1118,d3ad1008,22804823
1119,d3ad1008,22864836
1120,d3ad1008,22924849
1121,d3ad1008,22984862
1122,d3ad1008,23044875
1123,d3ad1008,23104888
1124,d3ad1008,23164901
1125,d3ad1008,23224914
1126,d3ad1008,23284927
1127,d3ad1008,23344940
1128,d3ad1008,23404953
1129,d3ad1008,23464966
1130,d3ad1008,23524979
1131,d3ad1008,23584992
1132,d3ad1008,23645005
1133,d3ad1008,23705018
1134,d3ad1008,23765031
1135,d3ad1008,23825044
1136,d3ad1008,23885057
1137,d3ad1008,23945070
1138,d3ad1008,24005083
1139,d3ad1008,24065096
1140,d3ad1008,24125109
1141,d3ad1008,24185122
1142,d3ad1008,24245135
1143,d3ad1008,24305148
1144,d3ad1008,24365161
1145,d3ad1008,24425174
1146,d3ad1008,24485187
1147,d3ad1008,24545200
1148,d3ad1008,24605213
1149,d3ad1008,24665226
1150,d3ad1008,24725239
1151,d3ad1008,24785252
1152,d3ad1008,24845265
1153,d3ad1008,24905278
1154,d3ad1008,24965291
1155,d3ad1008,25025304
1156,d3ad1008,25085317
1157,d3ad1008,25145330
1158,d3ad1008,25205343
1159,d3ad1008,25265356
1160,d3ad1008,25325369
1161,d3ad1008,25385382
1162,d3ad1008,25445395
1163,d3ad1008,25505408
1164,d3ad1008,25565421
1165,d3ad1008,25625434
1166,d3ad1008,25685447
1167,d3ad1008,25745460
1168,d3ad1008,25805473
1169,d3ad1008,25865486
1170,d3ad1008,25925499
1171,d3ad1008,25985512
1172,d3ad1008,26045525
1173,d3ad1008,26105538
1174,d3ad1008,26165551
1175,d3ad1008,26225564
1176,d3ad1008,26285577
1177,d3ad1008,26345590
1178,d3ad1008,26405603
1179,d3ad1008,26465616
1180,d3ad1008,26525629
1181,d3ad1008,26585642
1182,d3ad1008,26645655
1183,d3ad1008,26705668
1184,d3ad1008,26765681
1185,d3ad1008,26825694
1186,d3ad1008,26885707
1187,d3ad1008,26945720
1188,d3ad1008,27005733
1189,d3ad1008,27065746
1190,d3ad1008,27125759
1191,d3ad1008,27185772
1192,d3ad1008,27245785
1193,d3ad1008,27305798
1194,d3ad1008,27365811
1195,d3ad1008,27425824
1196,d3ad1008,27485837
1197,d3ad1008,27545850
1198,d3ad1008,27605863
1199,d3ad1008,27665876
1200,d3ad1008,27725889
1201,d3ad1008,27785902
1202,d3ad1008,27845915
1203,d3ad1008,27905928
1204,d3ad1008,27965941
1205,d3ad1008,28025954
1206,d3ad1008,28085967
1207,d3ad1008,28145980
1208,d3ad1008,28205993
1209,d3ad1008,28266006
1210,d3ad1008,28326019
1211,d3ad1008,28386032
1212,d3ad1008,28446045
1213,d3ad1008,28506058
1214,d3ad1008,28566071
1215,d3ad1008,28626084
1216,d3ad1008,28686097
1217,d3ad1008,28746110
1218,d3ad1008,28806123
1219,d3ad1008,28866136
1220,d3ad1008,28926149
1221,d3ad1008,28986162
1222,d3ad1008,29046175
1223,d3ad1008,29106188
1224,d3ad1008,29166201
1225,d3ad1008,29226214
1226,d3ad1008,29286227
1227,d3ad1008,29346240
1228,d3ad1008,29406253
1229,d3ad1008,29466266
1230,d3ad1008,29526279
1231,d3ad1008,29586292
1232,d3ad1008,29646305
1233,d3ad1008,29706318
1234,d3ad1008,29766331
1235,d3ad1008,29826344
1236,d3ad1008,29886357
1237,d3ad1008,29946370
1238,d3ad1008,30006383
1239,d3ad1008,30066396
1240,d3ad1008,30126409
1241,d3ad1008,30186422
1242,d3ad1008,30246435
1243,d3ad1008,30306448
1244,d3ad1008,30366461
1245,d3ad1008,30426474
1246,d3ad1008,30486487
1247,d3ad1008,30546500
1248,d3ad1008,30606513
1249,d3ad1008,30666526
1250,d3ad1008,30726539
1251,d3ad1008,30786552
1252,d3ad1008,30846565
1253,d3ad1008,30906578
1254,d3ad1008,30966591
1255,d3ad1008,31026604
1256,d3ad1008,31086617
1257,d3ad1008,31146630
1258,d3ad1008,31206643
1259,d3ad1008,31266656
1260,d3ad1008,31326669
1261,d3ad1008,31386682
1262,d3ad1008,31446695
1263,d3ad1008,31506708
1264,d3ad1008,31566721
1265,d3ad1008,31626734
1266,d3ad1008,31686747
1267,d3ad1008,31746760
1268,d3ad1008,31806773
1269,d3ad1008,31866786
1270,d3ad1008,31926799
1271,d3ad1008,31986812
1272,d3ad1008,32046825
1273,d3ad1008,32106838
1274,d3ad1008,32166851
1275,d3ad1008,32226864
1276,d3ad1008,32286877
1277,d3ad1008,32346890
1278,d3ad1008,32406903
1279,d3ad1008,32466916
1280,d3ad1008,32526929
1281,d3ad1008,32586942
1282,d3ad1008,32646955
1283,d3ad1008,32706968
1284,d3ad1008,32766981
1285,d3ad1008,32826994
1286,d3ad1008,32887007
1287,d3ad1008,32947020
1288,d3ad1008,33007033
1289,d3ad1008,33067046
1290,d3ad1008,33127059
1291,d3ad1008,33187072
1292,d3ad1008,33247085
1293,d3ad1008,33307098
1294,d3ad1008,33367111
1295,d3ad1008,33427124
1296,d3ad1008,33487137
1297,d3ad1008,33547150
1298,d3ad1008,33607163
1299,d3ad1008,33667176
1300,d3ad1008,33727189
1301,d3ad1008,33787202
1302,d3ad1008,33847215
1303,d3ad1008,33907228
1304,d3ad1008,33967241
1305,d3ad1008,34027254
1306,d3ad1008,34087267
1307,d3ad1008,34147280
1308,d3ad1008,34207293
1309,d3ad1008,34267306
1310,d3ad1008,34327319
1311,d3ad1008,34387332
1312,d3ad1008,34447345
1313,d3ad1008,34507358
1314,d3ad1008,34567371
1315,d3ad1008,50
1316,d3ad1008,51
1317,d3ad1008,60063
1318,d3ad1008,120075
1319,d3ad1008,180087
1320,d3ad1008,240099
1321,d3ad1008,300111
1322,d3ad1008,360123
1323,d3ad1008,420135
1324,d3ad1008,480147
1325,d3ad1008,540159
1326,d3ad1008,600171
1327,d3ad1008,660183
1328,d3ad1008,720195
1329,d3ad1008,780207
1330,d3ad1008,840219
1331,d3ad1008,900231
1332,d3ad1008,960243
1333,d3ad1008,1020255
1334,d3ad1008,1080267
1335,d3ad1008,1140279
1336,d3ad1008,1200291
1337,d3ad1008,1260303
1338,d3ad1008,1320315
1339,d3ad1008,1380327
1340,d3ad1008,1440339
1341,d3ad1008,1500351
1342,d3ad1008,1560363
1343,d3ad1008,1620375
1344,d3ad1008,1680387
1345,d3ad1008,1740399
1346,d3ad1008,1800411
1347,d3ad1008,1860423
1348,d3ad1008,1920435
1349,d3ad1008,1980447
1350,d3ad1008,2040459
1351,d3ad1008,2100471
1352,d3ad1008,2160483
1353,d3ad1008,2220495
1354,d3ad1008,2280507
1355,d3ad1008,2340519
1356,d3ad1008,2400531
1357,d3ad1008,2460543
1358,d3ad1008,2520555
1359,d3ad1008,2580567
1360,d3ad1008,2640579
1361,d3ad1008,2700591
1362,d3ad1008,2760603
1363,d3ad1008,2820615
1364,d3ad1008,2880627
1365,d3ad1008,2940639
1366,d3ad1008,3000651
1367,d3ad1008,3060663
1368,d3ad1008,3120675
1369,d3ad1008,3180687
1370,d3ad1008,3240699
1371,d3ad1008,3300711
1372,d3ad1008,3360723
1373,d3ad1008,3420735
1374,d3ad1008,3480747
1375,d3ad1008,3540759
1376,d3ad1008,3600771
1377,d3ad1008,3660783
1378,d3ad1008,3720795
1379,d3ad1008,3780807
1380,d3ad1008,3840819
1381,d3ad1008,3900831
1382,d3ad1008,3960843
1383,d3ad1008,4020855
1384,d3ad1008,4080867
1385,d3ad1008,4140879
1386,d3ad1008,4200891
1387,d3ad1008,4260903
1388,d3ad1008,4320915
1389,d3ad1008,4380927
1390,d3ad1008,4440939
1391,d3ad1008,4500951
1392,d3ad1008,4560963
1393,d3ad1008,4620975
1394,d3ad1008,4680987
1395,d3ad1008,4740999
1396,d3ad1008,4801011
1397,d3ad1008,4861023
1398,d3ad1008,4921035
1399,d3ad1008,4981047
1400,d3ad1008,5041059
1401,d3ad1008,5101071
1402,d3ad1008,5161083
1403,d3ad1008,5221095
1404,d3ad1008,5281107
1405,d3ad1008,5341119
1406,d3ad1008,5401131
1407,d3ad1008,5461143
1408,d3ad1008,5521155
1409,d3ad1008,5581167
1410,d3ad1008,5641179
1411,d3ad1008,5701191
1412,d3ad1008,5761203
1413,d3ad1008,5821215
1414,d3ad1008,5881227
1415,d3ad1008,5941239
1416,d3ad1008,6001251
1417,d3ad1008,6061263
1418,d3ad1008,6121275
1419,d3ad1008,6181287
1420,d3ad1008,6241299
1421,d3ad1008,6301311
1422,d3ad1008,6361323
1423,d3ad1008,6421335
1424,d3ad1008,6481347
1425,d3ad1008,6541359
1426,d3ad1008,6601371
1427,d3ad1008,6661383
1428,d3ad1008,6721395
1429,d3ad1008,6781407
1430,d3ad1008,6841419
1431,d3ad1008,6901431
1432,d3ad1008,6961443
1433,d3ad1008,7021455
1434,d3ad1008,7081467
1435,d3ad1008,7141479
1436,d3ad1008,7201491
1437,d3ad1008,7261503
1438,d3ad1008,7321515
1439,d3ad1008,7381527
1440,d3ad1008,7441539
1441,d3ad1008,7501551
1442,d3ad1008,7561563
1443,d3ad1008,7621575
1444,d3ad1008,7681587
1445,d3ad1008,7741599
1446,d3ad1008,7801611
1447,d3ad1008,7861623
1448,d3ad1008,7921635
1449,d3ad1008,7981647
1450,d3ad1008,8041659
1451,d3ad1008,8101671
1452,d3ad1008,8161683
1453,d3ad1008,8221695
1454,d3ad1008,8281707
1455,d3ad1008,8341719
1456,d3ad1008,8401731
1457,d3ad1008,8461743
1458,d3ad1008,8521755
1459,d3ad1008,8581767
1460,d3ad1008,8641779
1461,d3ad1008,8701791
1462,d3ad1008,8761803
1463,d3ad1008,8821815
1464,d3ad1008,8881827
1465,d3ad1008,8941839
1466,d3ad1008,9001851
1467,d3ad1008,9061863
1468,d3ad1008,9121875
1469,d3ad1008,9181887
1470,d3ad1008,9241899
1471,d3ad1008,9301911
1472,d3ad1008,9361923
1473,d3ad1008,9421935
1474,d3ad1008,9481947
1475,d3ad1008,9541959
1476,d3ad1008,9601971
1477,d3ad1008,9661983
1478,d3ad1008,9721995
1479,d3ad1008,9782007
1480,d3ad1008,9842019
1481,d3ad1008,9902031
1482,d3ad1008,9962043
1483,d3ad1008,10022055
1484,d3ad1008,10082068
1485,d3ad1008,10142081
1486,d3ad1008,10202094
1487,d3ad1008,10262107
1488,d3ad1008,10322120
1489,d3ad1008,10382133
1490,d3ad1008,10442146
1491,d3ad1008,10502159
1492,d3ad1008,10562172
1493,d3ad1008,10622185
1494,d3ad1008,10682198
1495,d3ad1008,10742211
1496,d3ad1008,10802224
1497,d3ad1008,10862237
1498,d3ad1008,10922250
1499,d3ad1008,10982263
1500,d3ad1008,11042276
1501,d3ad1008,11102289
1502,d3ad1008,11162302
1503,d3ad1008,11222315
1504,d3ad1008,11282328
1505,d3ad1008,11342341
1506,d3ad1008,11402354
1507,d3ad1008,11462367
1508,d3ad1008,11522380
1509,d3ad1008,11582393
1510,d3ad1008,11642406
1511,d3ad1008,11702419
1512,d3ad1008,11762432
1513,d3ad1008,11822445
1514,d3ad1008,11882458
1515,d3ad1008,11942471
1516,d3ad1008,12002484
1517,d3ad1008,12062497
1518,d3ad1008,12122510
1519,d3ad1008,12182523
1520,d3ad1008,12242536
1521,d3ad1008,12302549
1522,d3ad1008,12362562
1523,d3ad1008,12422575
1524,d3ad1008,12482588
1525,d3ad1008,12542601
1526,d3ad1008,12602614
1527,d3ad1008,12662627
1528,d3ad1008,12722640
1529,d3ad1008,12782653
1530,d3ad1008,12842666
1531,d3ad1008,12902679
1532,d3ad1008,12962692
1533,d3ad1008,13022705
1534,d3ad1008,13082718
1535,d3ad1008,13142731
1536,d3ad1008,13202744
1537,d3ad1008,13262757
1538,d3ad1008,13322770
1539,d3ad1008,13382783
1540,d3ad1008,13442796
1541,d3ad1008,13502809
1542,d3ad1008,13562822
1543,d3ad1008,13622835
1544,d3ad1008,13682848
1545,d3ad1008,13742861
1546,d3ad1008,13802874
1547,d3ad1008,13862887
1548,d3ad1008,13922900
1549,d3ad1008,13982913
1550,d3ad1008,14042926
1551,d3ad1008,14102939
1552,d3ad1008,14162952
1553,d3ad1008,14222965
1554,d3ad1008,14282978
1555,d3ad1008,14342991
1556,d3ad1008,14403004
1557,d3ad1008,14463017
1558,d3ad1008,14523030
1559,d3ad1008,14583043
1560,d3ad1008,14643056
1561,d3ad1008,14703069
1562,d3ad1008,14763082
1563,d3ad1008,14823095
