Count,Modem,Time
732,d3ad1351,10496392
733,d3ad1351,10511508
734,d3ad1351,10526629
735,d3ad1351,10541747
736,d3ad1351,10556867
737,d3ad1351,10571987
738,d3ad1351,10587108
739,d3ad1351,10602226
740,d3ad1351,10617420
741,d3ad1351,10632540
742,d3ad1351,10647660
743,d3ad1351,10662778
744,d3ad1351,10677895
745,d3ad1351,10693013
746,d3ad1351,10708206
747,d3ad1351,10723326
748,d3ad1351,10738451
749,d3ad1351,10753600
750,d3ad1351,10768746
751,d3ad1351,10784016
752,d3ad1351,10799163
753,d3ad1351,10814280
754,d3ad1351,10829502
755,d3ad1351,10844623
756,d3ad1351,10859743
757,d3ad1351,10874888
758,d3ad1351,10890133
759,d3ad1351,10905274
760,d3ad1351,10920394
761,d3ad1351,10935522
762,d3ad1351,10950642
763,d3ad1351,10965811
764,d3ad1351,10980954
765,d3ad1351,10996122
766,d3ad1351,11011274
767,d3ad1351,11026394
768,d3ad1351,11041512
769,d3ad1351,11056680
770,d3ad1351,11071828
771,d3ad1351,11087007
772,d3ad1351,11102157
773,d3ad1351,11117299
774,d3ad1351,11132417
775,d3ad1351,11147591
776,d3ad1351,11162787
777,d3ad1351,11177903
778,d3ad1351,11193049
779,d3ad1351,11208165
780,d3ad1351,11223285
781,d3ad1351,11238404
782,d3ad1351,11253648
783,d3ad1351,11268791
784,d3ad1351,11283968
785,d3ad1351,11299086
786,d3ad1351,11314229
787,d3ad1351,11329422
788,d3ad1351,11344540
789,d3ad1351,11359760
790,d3ad1351,11374880
791,d3ad1351,11389997
792,d3ad1351,11405120
793,d3ad1351,11420238
794,d3ad1351,11435382
795,d3ad1351,11450553
796,d3ad1351,11465695
797,d3ad1351,11480838
798,d3ad1351,11495963
799,d3ad1351,11511112
800,d3ad1351,11526232
801,d3ad1351,11541350
802,d3ad1351,11556552
803,d3ad1351,11571668
804,d3ad1351,11586887
805,d3ad1351,11602054
806,d3ad1351,11617250
807,d3ad1351,11632400
808,d3ad1351,11647544
809,d3ad1351,11662712
810,d3ad1351,11677988
811,d3ad1351,11693106
812,d3ad1351,11708223
813,d3ad1351,11723340
814,d3ad1351,11738483
815,d3ad1351,11753628
816,d3ad1351,11768797
817,d3ad1351,11783916
818,d3ad1351,11799037
819,d3ad1351,11814208
820,d3ad1351,11829326
821,d3ad1351,11844545
822,d3ad1351,11859663
823,d3ad1351,11874839
824,d3ad1351,11890061
825,d3ad1351,11905178
826,d3ad1351,11920374
827,d3ad1351,11935490
828,d3ad1351,11950612
829,d3ad1351,11965732
830,d3ad1351,11980875
831,d3ad1351,11995993
832,d3ad1351,12011137
833,d3ad1351,12026302
834,d3ad1351,12041423
835,d3ad1351,12056567
836,d3ad1351,12071687
837,d3ad1351,12086808
838,d3ad1351,12101926
839,d3ad1351,12117047
840,d3ad1351,12132292
841,d3ad1351,12147460
842,d3ad1351,12162580
843,d3ad1351,12177698
844,d3ad1351,12192818
845,d3ad1351,12207985
846,d3ad1351,12223106
847,d3ad1351,12238224
848,d3ad1351,12253345
849,d3ad1351,12268470
850,d3ad1351,12283594
851,d3ad1351,12298761
852,d3ad1351,12313930
853,d3ad1351,12329048
854,d3ad1351,12344168
855,d3ad1351,12359289
856,d3ad1351,12374407
857,d3ad1351,12389524
858,d3ad1351,12404718
859,d3ad1351,12419834
860,d3ad1351,12434956
861,d3ad1351,12450131
862,d3ad1351,12465325
863,d3ad1351,12480496
864,d3ad1351,12495616
865,d3ad1351,12510734
866,d3ad1351,12525859
867,d3ad1351,12540979
868,d3ad1351,12556099
869,d3ad1351,12571213
870,d3ad1351,12586409
871,d3ad1351,12601529
872,d3ad1351,12616776
873,d3ad1351,12631892
874,d3ad1351,12647012
875,d3ad1351,12662128
876,d3ad1351,12677321
877,d3ad1351,12692437
878,d3ad1351,12707555
879,d3ad1351,12722724
880,d3ad1351,12737871
881,d3ad1351,12753042
882,d3ad1351,12768160
883,d3ad1351,12783277
884,d3ad1351,12798424
885,d3ad1351,12813592
886,d3ad1351,12828785
887,d3ad1351,12843931
888,d3ad1351,12859051
889,d3ad1351,12874175
890,d3ad1351,12889295
891,d3ad1351,12904464
892,d3ad1351,12919607
893,d3ad1351,12934776
894,d3ad1351,12949920
895,d3ad1351,12965065
896,d3ad1351,12980182
897,d3ad1351,12995296
898,d3ad1351,13010417
899,d3ad1351,13025591
900,d3ad1351,13040741
901,d3ad1351,13055858
902,d3ad1351,13071027
903,d3ad1351,13086225
904,d3ad1351,13101419
905,d3ad1351,13116544
906,d3ad1351,13131669
907,d3ad1351,13146816
908,d3ad1351,13162036
909,d3ad1351,13177154
910,d3ad1351,13192300
911,d3ad1351,13207443
912,d3ad1351,13222587
913,d3ad1351,13237705
914,d3ad1351,13252851
915,d3ad1351,13267967
916,d3ad1351,13283085
917,d3ad1351,13298201
918,d3ad1351,13313345
919,d3ad1351,13328462
920,d3ad1351,13343582
921,d3ad1351,13358698
922,d3ad1351,13373928
923,d3ad1351,13389074
924,d3ad1351,13404268
925,d3ad1351,13419435
926,d3ad1351,13434555
927,d3ad1351,13449698
928,d3ad1351,13464893
929,d3ad1351,13480063
930,d3ad1351,13495183
